Disaster_Number,IH_Program_Declared,IA_Program_Declared,PA_Program_Declared,HM_Program_Declared,State_Name,Declaration_Date,Disaster_Type,Incident_Type,Title,Incident_Begin_Date,Incident_End_Date,Disaster_Close_Out_Date,Place_Code,County,Declaration_Request_Number
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99125,Moore ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99129,New Hanover ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99133,Onslow ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99135,Orange ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99137,Pamlico ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99141,Pender ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99145,Person ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99147,Pitt ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99149,Polk ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99151,Randolph ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99153,Richmond ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99155,Robeson ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99159,Rowan ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99163,Sampson ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99165,Scotland ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99167,Stanly ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99177,Tyrrell ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99179,Union ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99191,Wayne ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99195,Wilson ,18102
4393,Yes,No,Yes,Yes,NC,9/14/2018,DR,Hurricane,HURRICANE FLORENCE,9/7/2018,9/29/2018,,99199,Yancey ,18102
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,12455,Catawba Indian Reservation,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99001,Abbeville ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99003,Aiken ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99005,Allendale ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99007,Anderson ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99009,Bamberg ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99011,Barnwell ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99013,Beaufort ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99015,Berkeley ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99017,Calhoun ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99019,Charleston ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99021,Cherokee ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99023,Chester ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99025,Chesterfield ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99027,Clarendon ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99029,Colleton ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99031,Darlington ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99033,Dillon ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99035,Dorchester ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99037,Edgefield ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99039,Fairfield ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99041,Florence ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99043,Georgetown ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99045,Greenville ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99047,Greenwood ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99049,Hampton ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99051,Horry ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99053,Jasper ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99055,Kershaw ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99057,Lancaster ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99059,Laurens ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99061,Lee ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99063,Lexington ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99065,McCormick ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99067,Marion ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99069,Marlboro ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99071,Newberry ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99073,Oconee ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99075,Orangeburg ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99077,Pickens ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99079,Richland ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99081,Saluda ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99083,Spartanburg ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99085,Sumter ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99087,Union ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99089,Williamsburg ,18097
3400,No,No,Yes,No,SC,9/10/2018,EM,Hurricane,HURRICANE FLORENCE,9/8/2018,10/8/2018,,99091,York ,18097
4381,No,No,Yes,Yes,MI,8/2/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",6/16/2018,6/18/2018,,99053,Gogebic ,18059
4381,No,No,Yes,Yes,MI,8/2/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",6/16/2018,6/18/2018,,99061,Houghton ,18059
4381,No,No,Yes,Yes,MI,8/2/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",6/16/2018,6/18/2018,,99109,Menominee ,18059
4364,Yes,No,No,Yes,NC,5/8/2018,DR,Severe Storm(s),TORNADO AND SEVERE STORMS,4/15/2018,4/15/2018,,99081,Guilford ,18022
4364,Yes,No,No,Yes,NC,5/8/2018,DR,Severe Storm(s),TORNADO AND SEVERE STORMS,4/15/2018,4/15/2018,,99157,Rockingham ,18022
4362,Yes,No,Yes,Yes,AL,4/26/2018,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,3/19/2018,3/20/2018,,99015,Calhoun ,18015
4362,Yes,No,Yes,Yes,AL,4/26/2018,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,3/19/2018,3/20/2018,,99043,Cullman ,18015
4362,Yes,No,Yes,Yes,AL,4/26/2018,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,3/19/2018,3/20/2018,,99055,Etowah ,18015
4362,Yes,No,Yes,Yes,AL,4/26/2018,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,3/19/2018,3/20/2018,,99115,St. Clair ,18015
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99019,Boyd ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99029,Bullitt ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99031,Butler ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99033,Caldwell ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99037,Campbell ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99039,Carlisle ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99041,Carroll ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99043,Carter ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99055,Crittenden ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99075,Fulton ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99077,Gallatin ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99081,Grant ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99083,Graves ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99089,Greenup ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99091,Hancock ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99093,Hardin ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99101,Henderson ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99103,Henry ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99105,Hickman ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99111,Jefferson ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99117,Kenton ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99127,Lawrence ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99139,Livingston ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99145,McCracken ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99149,McLean ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99169,Metcalfe ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99183,Ohio ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99187,Owen ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99191,Pendleton ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99215,Spencer ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99221,Trigg ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99223,Trimble ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99225,Union ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99229,Washington ,18011
4361,No,No,Yes,Yes,KY,4/26/2018,DR,Flood,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2/21/2018,3/21/2018,,99233,Webster ,18011
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99013,Bell ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99025,Breathitt ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99051,Clay ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99065,Estill ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99071,Floyd ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99095,Harlan ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99115,Johnson ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99119,Knott ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99121,Knox ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99127,Lawrence ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99129,Lee ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99131,Leslie ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99133,Letcher ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99153,Magoffin ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99159,Martin ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99169,Metcalfe ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99189,Owsley ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99193,Perry ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99195,Pike ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99197,Powell ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99235,Whitley ,18008
4358,No,No,Yes,Yes,KY,4/12/2018,DR,Flood,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2/9/2018,2/14/2018,,99237,Wolfe ,18008
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99001,Autauga ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99003,Baldwin ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99023,Choctaw ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99025,Clarke ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99047,Dallas ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99087,Macon ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99097,Mobile ,17138
4349,No,No,Yes,Yes,AL,11/16/2017,DR,Hurricane,HURRICANE NATE,10/6/2017,10/10/2017,,99129,Washington ,17138
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,12455,Catawba Indian Reservation,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99001,Abbeville ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99003,Aiken ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99005,Allendale ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99007,Anderson ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99009,Bamberg ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99011,Barnwell ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99013,Beaufort ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99015,Berkeley ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99017,Calhoun ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99019,Charleston ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99021,Cherokee ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99023,Chester ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99025,Chesterfield ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99027,Clarendon ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99029,Colleton ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99031,Darlington ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99033,Dillon ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99035,Dorchester ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99037,Edgefield ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99039,Fairfield ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99041,Florence ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99043,Georgetown ,17120
4346,No,No,Yes,Yes,SC,10/16/2017,DR,Hurricane,HURRICANE IRMA,9/6/2017,9/13/2017,,99045,Greenville ,17120
